material Group_Number_difference Pauling_EN Gordy_EN Mulliken_EN Mulliken_Mean_EN Pauling_Mean_EN Gordy_Mean_EN Sum_of_Valence_e- Atomic_number_sum Atomic_radius_sum Covalent_radius_sum Covalent_radius_ratio 2xcovalent_radius_difference Crystal_radius_sum Crystal_radius_ratio 2xcrystal_radius_difference Period_number_difference Quantum_number_sum Quantum_number_difference Martynov-Batsanov_EN Allred-Rochow_EN Martynov-Batsanov_Mean_EN Allred-Rochow_Mean_EN Martynov_Ionic_Character Atomic_radius_ratio Zungerradius_sum_ratio 2xZunger_radius_sum_difference Ionic_radius_ratio 2xionic_radius_difference Group_number_sum Family_number_sum
GePr_group5 11 0.88 0.0011 1.5 3.85 1.57 4.64005 7 91 3.1 2.87 0.7393939390000001 0.86 1.85 0.40151515200000004 1.58 2 4 2 0.89 0.904 1.545 1.5419999999999998 0.17965065600000002 0.6756756759999999 0.34821428600000004 5.84 0.6756756759999999 1.2 17 9
GeNd_group5 11 0.87 0.0746 1.5 3.85 1.575 4.6779 7 92 3.1 3.06 0.663043478 1.24 1.83 0.40769230799999995 1.54 2 4 2 0.79 0.904 1.595 1.5419999999999998 0.144462198 0.6756756759999999 0.390977444 4.86 0.6756756759999999 1.2 17 9
GePm_group5 11 0.86 0.16 1.5 3.85 1.58 4.7206 7 93 3.1 2.85 0.748466258 0.82 1.81 0.4140625 1.5 2 4 2 0.84 0.904 1.57 1.5419999999999998 0.16171739699999998 0.6756756759999999 0.390977444 4.86 0.6756756759999999 1.2 17 9
GeSm_group5 11 0.84 0.2549 1.5 3.85 1.59 4.76805 7 94 3.1 2.84 0.75308642 0.8 1.63 0.48181818200000004 1.14 2 4 2 0.79 0.904 1.595 1.5419999999999998 0.144462198 0.6756756759999999 0.37681159399999997 5.16 0.6756756759999999 1.2 17 9
SiGd_group5 11 0.7 0.929 1.67 3.935 1.55 4.6497 7 78 2.9 2.72 0.689440994 1.0 1.48 0.37037037 1.36 3 4 2 0.88 0.826 1.54 1.5030000000000001 0.17601256699999998 0.611111111 0.363171355 4.98 0.611111111 1.4 17 9
GeEu_group5 11 2.01 0.3595 1.5 3.85 1.005 4.82035 7 95 3.1 3.07 0.659459459 1.26 1.84 0.404580153 1.56 2 4 2 0.84 0.904 1.57 1.5419999999999998 0.16171739699999998 0.6756756759999999 0.395939086 4.76 0.6756756759999999 1.2 17 9
GeTm_group5 11 0.76 1.1885 1.5 3.85 1.63 5.23485 7 101 3.0 2.78 0.7820512820000001 0.68 1.55 0.519607843 0.98 2 4 2 0.79 0.904 1.595 1.5419999999999998 0.144462198 0.7142857140000001 0.433333333 4.08 0.7142857140000001 1.0 17 9
SiTb_group5 11 0.7 1.0528 1.67 3.935 1.55 4.7116 7 79 2.85 2.7 0.698113208 0.96 1.58 0.33898305100000004 1.56 3 4 2 0.78 0.826 1.59 1.5030000000000001 0.141097614 0.628571429 0.36503856 4.94 0.628571429 1.3 17 9
GeEr_group5 11 0.77 1.0263 1.5 3.85 1.625 5.15375 7 100 3.0 2.79 0.777070064 0.7 1.56 0.5145631070000001 1.0 2 4 2 0.79 0.904 1.595 1.5419999999999998 0.144462198 0.7142857140000001 0.429752066 4.14 0.7142857140000001 1.0 17 9
SiDy_group5 11 0.68 1.1862 1.67 3.935 1.56 4.7783 7 80 2.85 2.7 0.698113208 0.96 1.45 0.380952381 1.3 3 4 2 0.83 0.826 1.565 1.5030000000000001 0.158210251 0.628571429 0.386920981 4.5 0.628571429 1.3 17 9
GeHo_group5 11 0.78 0.8737 1.5 3.85 1.62 5.07745 7 99 3.0 2.8 0.772151899 0.72 1.57 0.509615385 1.02 2 4 2 0.79 0.904 1.595 1.5419999999999998 0.144462198 0.7142857140000001 0.42739726 4.18 0.7142857140000001 1.0 17 9
SiHo_group5 11 0.67 1.3291 1.67 3.935 1.565 4.84975 7 81 2.85 2.69 0.702531646 0.94 1.44 0.384615385 1.28 3 4 2 0.78 0.826 1.59 1.5030000000000001 0.141097614 0.628571429 0.38904109600000003 4.46 0.628571429 1.3 17 9
GeDy_group5 11 0.79 0.7308 1.5 3.85 1.615 5.006 7 98 3.0 2.81 0.767295597 0.74 1.58 0.504761905 1.04 2 4 2 0.84 0.904 1.57 1.5419999999999998 0.16171739699999998 0.7142857140000001 0.42506812 4.22 0.7142857140000001 1.0 17 9
SiEr_group5 11 0.66 1.4817 1.67 3.935 1.57 4.92605 7 82 2.85 2.68 0.707006369 0.92 1.43 0.388349515 1.26 3 4 2 0.78 0.826 1.59 1.5030000000000001 0.141097614 0.628571429 0.391184573 4.42 0.628571429 1.3 17 9
PdLa_group5 7 1.1 0.7288 1.35 3.775 1.65 4.1524 13 103 3.35 2.97 0.75739645 0.82 2.14 0.5735294120000001 1.16 1 4 0 0.73 0.5 1.715 1.34 0.124731865 0.7179487179999999 0.795454545 1.26 0.7179487179999999 1.1 13 7
GeBa_group5 12 1.12 0.1707 2.2 3.5 1.45 4.55525 6 88 3.4 3.2 0.616161616 1.52 2.02 0.355704698 1.92 2 1 1 0.91 1.113 1.535 1.4375 0.187000675 0.581395349 0.458553792 3.6839999999999997 0.581395349 1.8 16 8
SiEu_group5 11 1.9 0.8149 1.67 3.935 0.95 4.59265 7 77 2.95 2.96 0.6 1.48 1.71 0.305343511 1.82 3 4 2 0.83 0.826 1.565 1.5030000000000001 0.158210251 0.594594595 0.36040609100000004 5.04 0.594594595 1.5 17 9
GeY_group5 11 0.79 1.2363 1.41 3.895 1.615 4.02245 7 71 3.05 2.84 0.75308642 0.8 1.57 0.509615385 1.02 1 3 1 0.58 0.8740000000000001 1.7 1.557 0.080660682 0.694444444 0.530612245 2.76 0.6756756759999999 1.2 17 9
PdTb_group5 7 1.0 1.45 1.35 3.775 1.7 4.513 13 111 3.15 2.87 0.8050314470000001 0.62 1.96 0.661016949 0.8 1 5 1 0.88 0.5 1.64 1.34 0.17601256699999998 0.8 0.629820051 2.88 0.8 0.7 13 7
NiZr_group5 6 0.58 0.127 0.76 4.02 1.62 3.5156 14 68 2.9 2.6 0.793103448 0.6 1.56 0.813953488 0.32 1 4 0 0.06 0.56 1.73 1.6 0.000899595 0.870967742 0.771681416 1.29 0.870967742 0.4 14 7
GaLu_group5 10 0.54 2.0152 0.1 3.15 1.54 5.1748 6 102 3.05 2.82 0.807692308 0.6 1.76 0.76 0.48 2 3 1 0.5 0.6659999999999999 1.45 1.423 0.060586937 0.7428571429999999 0.502967359 3.35 0.7428571429999999 0.9 16 8
GaEr_group5 10 0.57 1.4997 0.1 3.15 1.525 4.91705 6 99 3.05 2.83 0.802547771 0.62 1.79 0.737864078 0.54 2 4 2 0.5 0.6659999999999999 1.45 1.423 0.060586937 0.7428571429999999 0.466942149 3.87 0.7428571429999999 0.9 16 8
GeSr_group5 12 1.06 1.2818 2.6 3.3 1.48 3.9997 6 70 3.25 3.13 0.638743455 1.38 1.85 0.40151515200000004 1.58 1 1 1 0.86 1.031 1.56 1.4785 0.168812602 0.625 0.48598130799999995 3.3 0.625 1.5 16 8
GaYb_group5 10 0.71 1.8337 0.1 3.15 1.455 5.08405 6 101 3.05 2.82 0.807692308 0.6 1.89 0.672566372 0.74 2 4 2 0.6 0.6659999999999999 1.4 1.423 0.086068815 0.7428571429999999 0.47214484700000003 3.79 0.7428571429999999 0.9 16 8
GaTm_group5 10 0.56 1.6619 0.1 3.15 1.53 4.99815 6 100 3.05 2.82 0.807692308 0.6 1.78 0.745098039 0.52 2 4 2 0.5 0.6659999999999999 1.45 1.423 0.060586937 0.7428571429999999 0.47083333299999997 3.81 0.7428571429999999 0.9 16 8
PdGd_group5 7 1.0 1.3262 1.35 3.775 1.7 4.4511 13 110 3.2 2.89 0.7950310559999999 0.66 1.86 0.7222222220000001 0.6 1 5 1 0.98 0.5 1.59 1.34 0.213450798 0.7777777779999999 0.626598465 2.92 0.7777777779999999 0.8 13 7
PdEu_group5 7 2.2 1.2121 1.35 3.775 1.1 4.39405 13 109 3.25 3.13 0.691891892 1.14 2.09 0.5954198470000001 1.06 1 5 1 0.93 0.5 1.615 1.34 0.194445968 0.756756757 0.621827411 2.98 0.756756757 0.9 13 7
PdSm_group5 7 1.03 1.1075 1.35 3.775 1.685 4.34175 13 108 3.25 2.9 0.7901234570000001 0.68 1.88 0.709090909 0.64 1 5 1 0.88 0.5 1.64 1.34 0.17601256699999998 0.756756757 0.59178744 3.38 0.756756757 0.9 13 7
PdNd_group5 7 1.06 0.9272 1.35 3.775 1.67 4.2516 13 106 3.25 3.12 0.695652174 1.12 2.08 0.6 1.04 1 5 1 0.88 0.5 1.64 1.34 0.17601256699999998 0.756756757 0.614035088 3.08 0.756756757 0.9 13 7
PdPr_group5 7 1.07 0.8515 1.35 3.775 1.665 4.21375 13 105 3.25 2.93 0.775757576 0.74 2.1 0.590909091 1.08 1 5 1 0.98 0.5 1.59 1.34 0.213450798 0.756756757 0.546875 4.06 0.756756757 0.9 13 7
EuAu_group6 8 2.54 2.9789999999999996 2.67 4.435 1.27 6.4896 14 142 3.2 3.19 0.724324324 1.02 2.82 0.8675496690000001 0.4 0 5 1 0.04 0.83 1.17 1.505 0.00039992 0.72972973 0.6751269040000001 2.56 0.72972973 1.0 14 7
ZnSr_group6 10 0.7 0.3927 2.45 3.225 1.3 3.55515 14 68 3.35 3.16 0.654450262 1.32 2.06 0.560606061 1.16 1 2 2 0.31 0.627 1.285 1.2765 0.023738697000000003 0.675 0.5856697820000001 2.66 0.675 1.3 14 5
ErPt_group6 7 1.04 2.0539 2.5 4.35 1.76 6.69385 13 146 3.1 2.87 0.8280254779999999 0.54 1.77 0.718446602 0.58 0 5 1 0.71 0.63 1.555 1.405 0.11840719300000001 0.771428571 0.743801653 1.86 0.771428571 0.8 13 7
CuYb_group6 8 0.8 2.3372 1.38 3.79 1.5 4.8323 14 99 3.1 2.73 0.75 0.78 1.84 0.628318584 0.84 2 5 1 0.02 0.76 1.09 1.47 0.0001 0.771428571 0.568245125 3.1 0.771428571 0.8 14 6
BTi_group6 9 0.5 1.4592 0.84 3.87 1.79 3.8655 7 27 2.25 2.14 0.621212121 1.0 1.0 0.333333333 1.0 2 3 1 0.04 0.6709999999999999 1.88 1.7155 0.00039992 0.607142857 0.308139535 3.57 0.607142857 1.1 17 9
TmPt_group6 7 1.03 1.8917 2.5 4.35 1.765 6.77495 13 147 3.1 2.86 0.833333333 0.52 1.76 0.725490196 0.56 0 5 1 0.71 0.63 1.555 1.405 0.11840719300000001 0.771428571 0.75 1.8 0.771428571 0.8 13 7
HoPt_group6 7 1.05 2.2065 2.5 4.35 1.755 6.61755 13 145 3.1 2.88 0.82278481 0.56 1.78 0.711538462 0.6 0 5 1 0.71 0.63 1.555 1.405 0.11840719300000001 0.771428571 0.739726027 1.9 0.771428571 0.8 13 7
LuPt_group6 7 1.01 1.5384 2.5 4.35 1.775 6.9516 13 149 3.1 2.86 0.833333333 0.52 1.74 0.74 0.52 0 4 0 0.71 0.63 1.555 1.405 0.11840719300000001 0.771428571 0.801186944 1.34 0.771428571 0.8 13 7
TbPt_group6 7 1.08 2.4828 2.5 4.35 1.74 6.4794 13 143 3.1 2.89 0.8176100629999999 0.58 1.92 0.627118644 0.88 0 5 1 0.71 0.63 1.555 1.405 0.11840719300000001 0.771428571 0.694087404 2.38 0.771428571 0.8 13 7
BCo_group6 4 0.16 1.0975 0.01 4.295 1.96 4.04635 12 32 2.2 1.98 0.706896552 0.68 0.79 0.46296296299999995 0.58 2 3 1 0.18 0.21100000000000002 1.81 1.9455 0.008067283 0.62962963 0.393564356 2.45 0.62962963 1.0 22 9
BFe_group6 5 0.21 1.1761 0.23 4.175 1.935 4.00705 11 31 2.25 1.99 0.7008547009999999 0.7 0.94 0.362318841 0.88 2 3 1 0.23 0.251 1.785 1.9255 0.013137933999999999 0.607142857 0.37677725100000004 2.63 0.607142857 1.1 21 9
GeZr_group6 10 0.68 1.1885 0.96 4.12 1.67 4.04635 8 72 2.8 2.67 0.84137931 0.46 1.39 0.61627907 0.66 1 3 1 0.29 0.674 1.845 1.6569999999999998 0.020805516 0.806451613 0.552212389 2.53 0.806451613 0.6 18 10
DyPt_group6 7 1.06 2.3494 2.5 4.35 1.75 6.5461 13 144 3.1 2.89 0.8176100629999999 0.58 1.79 0.704761905 0.62 0 5 1 0.76 0.63 1.53 1.405 0.13445853800000002 0.771428571 0.735694823 1.94 0.771428571 0.8 13 7
BMn_group6 6 0.49 1.2514 0.57 4.005 1.795 3.9694 10 30 2.25 1.99 0.7008547009999999 0.7 1.06 0.308641975 1.12 2 3 1 0.14 0.301 1.97 1.9005 0.004888015 0.607142857 0.358108108 2.85 0.607142857 1.1 20 9
GeCe_group6 11 0.89 0.0672 1.5 3.85 1.565 4.607 7 90 3.1 2.87 0.7393939390000001 0.86 1.68 0.460869565 1.24 2 4 2 0.89 0.904 1.545 1.5419999999999998 0.17965065600000002 0.6756756759999999 0.34666666700000004 5.88 0.6756756759999999 1.2 17 9
GeLa_group6 11 0.91 0.1238 1.5 3.85 1.555 4.5787 7 89 3.2 2.91 0.7218934909999999 0.94 1.89 0.389705882 1.66 2 3 1 0.64 0.904 1.67 1.5419999999999998 0.09733158800000001 0.641025641 0.506493506 3.04 0.641025641 1.4 17 9
YbPt_group6 7 1.18 1.7199 2.5 4.35 1.69 6.86085 13 148 3.1 2.86 0.833333333 0.52 1.87 0.654867257 0.78 0 5 1 0.81 0.63 1.505 1.405 0.151279196 0.771428571 0.7520891359999999 1.78 0.771428571 0.8 13 7
GdPt_group6 7 1.08 2.6066 2.5 4.35 1.74 6.4175 13 142 3.15 2.91 0.807453416 0.62 1.82 0.685185185 0.68 0 5 1 0.81 0.63 1.505 1.405 0.151279196 0.75 0.690537084 2.42 0.75 0.9 13 7
SiTi_group6 10 0.36 1.0493 1.32 4.11 1.72 3.66055 8 36 2.5 2.43 0.8409090909999999 0.42 1.15 0.533333333 0.7 1 3 1 0.12 0.536 1.92 1.6480000000000001 0.003593528 0.7857142859999999 0.5503875970000001 2.32 0.7857142859999999 0.6 18 9
SiCe_group6 11 0.78 0.3882 1.67 3.935 1.51 4.3793 7 72 2.95 2.76 0.672727273 1.08 1.55 0.347826087 1.5 3 4 2 0.88 0.826 1.54 1.5030000000000001 0.17601256699999998 0.594594595 0.315555556 6.16 0.594594595 1.5 17 9
SiHf_group6 10 0.6 2.1852 0.97 4.285 1.6 5.2778 8 86 2.65 2.55 0.770833333 0.66 1.25 0.470588235 0.9 3 3 1 0.25 0.7559999999999999 1.855 1.538 0.015503563 0.709677419 0.487972509 2.98 0.709677419 0.9 18 10
SiNd_group6 11 0.76 0.53 1.67 3.935 1.52 4.4502 7 74 2.95 2.95 0.60326087 1.46 1.7 0.307692308 1.8 3 4 2 0.78 0.826 1.59 1.5030000000000001 0.141097614 0.594594595 0.35588972399999996 5.14 0.594594595 1.5 17 9
AgBa_group6 9 1.04 0.6177 2.04 3.42 1.41 4.16105 13 103 3.75 3.32 0.6767676770000001 1.28 2.78 0.8657718120000001 0.4 1 0 0 0.01 0.9890000000000001 1.075 1.3755 2.5e-05 0.744186047 0.698118754 2.0540000000000003 0.744186047 1.1 13 6
SiSm_group6 11 0.73 0.7103 1.67 3.935 1.535 4.54035 7 76 2.95 2.73 0.685185185 1.02 1.5 0.363636364 1.4 3 4 2 0.78 0.826 1.59 1.5030000000000001 0.141097614 0.594594595 0.342995169 5.44 0.594594595 1.5 17 9
AgEu_group6 8 1.93 1.1479 1.34 3.77 0.965 4.42615 14 110 3.45 3.19 0.724324324 1.02 2.6 0.9847328240000001 0.04 1 3 3 0.08 0.78 1.11 1.48 0.001598721 0.864864865 0.602791878 3.13 0.864864865 0.5 14 7
NiDy_group6 7 0.69 1.7923 1.3 3.75 1.565 4.47525 13 94 3.1 2.74 0.72327044 0.88 1.75 0.666666667 0.7 2 5 1 0.61 0.79 1.455 1.485 0.088829279 0.771428571 0.59400545 2.98 0.771428571 0.8 13 6
NiHo_group6 7 0.68 1.9352 1.3 3.75 1.57 4.5467 13 95 3.1 2.73 0.727848101 0.86 1.74 0.673076923 0.68 2 5 1 0.56 0.79 1.48 1.485 0.075405485 0.771428571 0.597260274 2.94 0.771428571 0.8 13 6
NiEr_group6 7 0.67 2.0878 1.3 3.75 1.575 4.623 13 96 3.1 2.72 0.732484076 0.84 1.73 0.67961165 0.66 2 5 1 0.56 0.79 1.48 1.485 0.075405485 0.771428571 0.600550964 2.9 0.771428571 0.8 13 6
NiTm_group6 7 0.66 2.25 1.3 3.75 1.58 4.7041 13 97 3.1 2.71 0.737179487 0.82 1.72 0.68627451 0.64 2 5 1 0.56 0.79 1.48 1.485 0.075405485 0.771428571 0.605555556 2.84 0.771428571 0.8 13 6
NiYb_group6 7 0.81 2.4218 1.3 3.75 1.505 4.79 13 98 3.1 2.71 0.737179487 0.82 1.83 0.6194690270000001 0.86 2 5 1 0.66 0.79 1.43 1.485 0.103179905 0.771428571 0.60724234 2.82 0.771428571 0.8 13 6
NiLu_group6 7 0.64 2.6033 1.3 3.75 1.59 4.88075 13 99 3.1 2.71 0.737179487 0.82 1.7 0.7 0.6 2 4 0 0.56 0.79 1.48 1.485 0.075405485 0.771428571 0.646884273 2.38 0.771428571 0.8 13 6
BaAu_group6 9 1.65 3.5092 3.37 4.085 1.715 6.2245 13 135 3.5 3.32 0.6767676770000001 1.28 3.0 0.986754967 0.04 0 2 2 0.11 1.0390000000000001 1.135 1.4005 0.0030204290000000003 0.627906977 0.7818930040000001 1.484 0.627906977 1.6 13 6
NiY_group6 7 0.69 0.1748 1.21 3.795 1.565 3.4917 13 67 3.15 2.77 0.7098765429999999 0.94 1.74 0.673076923 0.68 1 4 0 0.35 0.76 1.585 1.5 0.030160805 0.75 0.7414965990000001 1.52 0.72972973 1.0 13 6
SiPr_group6 11 0.77 0.4543 1.67 3.935 1.515 4.41235 7 73 2.95 2.76 0.672727273 1.08 1.72 0.303030303 1.84 3 4 2 0.88 0.826 1.54 1.5030000000000001 0.17601256699999998 0.594594595 0.31696428600000004 6.12 0.594594595 1.5 17 9
LaAu_group6 8 1.44 3.4623 2.67 4.435 1.82 6.24795 14 136 3.3 3.03 0.7928994079999999 0.7 2.87 0.900662252 0.3 0 4 0 0.16 0.83 1.27 1.505 0.006379564 0.692307692 0.8636363640000001 0.84 0.692307692 1.2 14 7
SiLa_group6 11 0.8 0.3316 1.67 3.935 1.5 4.351 7 71 3.05 2.8 0.656804734 1.16 1.76 0.294117647 1.92 3 3 1 0.63 0.826 1.665 1.5030000000000001 0.094461061 0.564102564 0.461038961 3.32 0.564102564 1.7 17 9
CuNd_group6 8 0.76 1.0515 1.38 3.79 1.52 4.18945 14 89 3.2 3.01 0.635869565 1.34 2.01 0.546153846 1.18 2 5 1 0.12 0.76 1.14 1.47 0.003593528 0.72972973 0.511278195 3.9 0.72972973 1.0 14 6
CuPr_group6 8 0.77 0.9758 1.38 3.79 1.515 4.1516 14 88 3.2 2.82 0.709090909 0.96 2.03 0.537878788 1.22 2 5 1 0.02 0.76 1.09 1.47 0.0001 0.72972973 0.45535714299999996 4.88 0.72972973 1.0 14 6
CuLa_group6 8 0.8 0.8531 1.38 3.79 1.5 4.09025 14 86 3.3 2.86 0.692307692 1.04 2.07 0.522058824 1.3 2 4 0 0.27 0.76 1.215 1.47 0.018059929 0.692307692 0.662337662 2.08 0.692307692 1.2 14 6
CeAu_group6 8 1.42 3.4057 2.67 4.435 1.83 6.27625 14 137 3.2 2.99 0.812121212 0.62 2.66 0.7615894040000001 0.72 0 5 1 0.09 0.83 1.145 1.505 0.0020229510000000003 0.72972973 0.591111111 3.68 0.72972973 1.0 14 7
YPt_group6 7 1.06 4.3165 2.41 4.395 1.75 5.56255 13 117 3.15 2.92 0.8024691359999999 0.64 1.78 0.711538462 0.6 1 4 0 0.5 0.6 1.66 1.42 0.060586937 0.75 0.918367347 0.48 0.72972973 1.0 13 7
CuCe_group6 8 0.78 0.9097 1.38 3.79 1.51 4.11855 14 87 3.2 2.82 0.709090909 0.96 1.86 0.617391304 0.88 2 5 1 0.02 0.76 1.09 1.47 0.0001 0.72972973 0.45333333299999995 4.92 0.72972973 1.0 14 6
NiAs_group7 5 0.27 1.5929 0.9 4.85 2.045 4.37555 15 61 2.5 2.35 0.958333333 0.1 1.42 0.9722222220000001 0.04 0 3 1 0.51 0.331 2.015 2.0455 0.062955963 0.851851852 0.6490825689999999 1.53 0.851851852 0.4 25 9
PtPb_group7 4 0.48 2.9804 1.7 4.75 2.04 6.2306 14 160 3.15 2.77 0.884353741 0.34 2.23 0.496644295 1.5 0 3 1 0.01 0.134 1.915 1.787 2.5e-05 0.75 0.7740740740000001 1.22 0.75 0.9 24 9
CoTe_group7 7 0.22 1.9442 1.19 4.895 1.99 4.4697 15 79 2.75 2.52 0.852941176 0.4 1.65 0.486486486 1.14 1 3 1 0.66 0.318 2.05 1.999 0.103179905 0.9642857140000001 0.826732673 0.7 0.9642857140000001 0.1 25 9
CoSb_group7 6 0.17 1.4977 0.55 4.575 1.965 4.24645 14 78 2.8 2.56 0.828571429 0.48 1.44 0.6 0.72 1 3 1 0.42 0.14400000000000002 1.93 1.912 0.043141733 0.931034483 0.873762376 0.51 0.931034483 0.2 24 9
VSe_group7 11 0.92 2.5589 2.29 4.745 2.09 4.48155 11 57 2.5 2.38 0.9508196720000001 0.12 1.24 0.8235294120000001 0.24 0 3 1 0.32 0.904 2.38 1.982 0.025275098 0.851851852 0.528806584 2.29 0.851851852 0.4 21 10
VTe_group7 11 0.47 2.2397 1.89 4.545 1.865 4.32195 11 75 2.75 2.58 0.897058824 0.28 1.79 0.6126126129999999 0.86 1 3 1 0.16 0.628 2.3 1.844 0.006379564 0.9642857140000001 0.687242798 1.52 0.9642857140000001 0.1 21 9
VSb_group7 10 0.42 1.7932 1.25 4.225 1.84 4.0987 10 74 2.8 2.62 0.8714285709999999 0.36 1.58 0.7555555559999999 0.44 1 3 1 0.08 0.45399999999999996 2.18 1.757 0.001598721 0.931034483 0.7263374490000001 1.33 0.931034483 0.2 20 9
IrPb_group7 5 0.4 2.6941 1.5 4.65 2.0 6.08745 13 159 3.15 2.74 0.8639455779999999 0.4 2.26 0.5167785229999999 1.44 0 3 1 0.05 0.174 1.895 1.767 0.000624805 0.75 0.795281583 1.0759999999999998 0.75 0.9 23 9
FeSb_group7 7 0.22 1.5763 0.79 4.455 1.94 4.20715 13 77 2.85 2.57 0.835714286 0.46 1.59 0.7666666670000001 0.42 1 3 1 0.47 0.184 1.905 1.892 0.053727787 0.9655172409999999 0.8364928909999999 0.69 0.9655172409999999 0.1 23 9
MnTe_group7 9 0.55 2.0981 1.77 4.605 1.825 4.39275 13 77 2.8 2.53 0.860294118 0.38 1.92 0.72972973 0.6 1 3 1 0.34 0.408 2.21 1.954 0.028486388999999997 1.0 0.752252252 1.1 1.0 0.0 23 9
NiSe_group7 6 0.64 2.1819 1.49 5.145 2.23 4.67005 16 62 2.5 2.31 0.99137931 0.02 1.26 0.8 0.28 0 3 1 0.78 0.5539999999999999 2.15 2.157 0.141097614 0.851851852 0.589449541 1.79 0.851851852 0.4 26 10
CrSb_group7 9 0.39 1.724 1.13 4.285 1.855 4.1333 11 75 2.85 2.58 0.8428571429999999 0.44 1.66 0.8444444440000001 0.28 1 3 1 0.14 0.33399999999999996 2.07 1.817 0.004888015 0.9655172409999999 0.723360656 1.35 0.9655172409999999 0.1 21 9
MnBi_group7 8 0.47 1.4851 0.97 4.205 1.785 4.08625 12 108 3.0 2.63 0.801369863 0.58 1.98 0.692307692 0.72 2 3 1 0.1 0.26 2.09 1.88 0.0024968779999999997 0.875 0.89954955 0.446 0.875 0.4 22 8
PV_group7 10 0.56 1.757 2.02 4.61 1.91 4.0806 10 38 2.35 2.28 0.8688524590000001 0.32 0.99 0.45588235299999996 0.74 1 3 1 0.1 0.723 2.27 1.8915 0.0024968779999999997 0.740740741 0.510288066 2.38 0.740740741 0.7 20 10
PtBi_group7 5 0.26 2.892 0.91 5.145 2.15 6.2748 15 161 2.95 2.76 0.8904109590000001 0.32 1.91 0.632478632 0.86 0 3 1 0.23 0.29 2.025 1.865 0.013137933999999999 0.84375 0.73962963 1.406 0.84375 0.5 25 9
SbIr_group7 6 0.15 2.4392 0.55 5.125 2.125 6.2149 14 128 2.8 2.67 0.9071428570000001 0.26 1.67 0.855555556 0.26 1 3 1 0.27 0.304 2.005 1.8319999999999999 0.018059929 0.931034483 0.6716133940000001 1.726 0.931034483 0.2 24 10
SnPt_group7 4 0.32 3.1282 1.3 4.95 2.12 6.1567 14 128 2.8 2.71 0.921985816 0.22 1.43 0.932432432 0.1 1 3 1 0.03 0.10400000000000001 1.895 1.7719999999999998 0.000224975 0.931034483 0.696296296 1.64 0.931034483 0.2 24 9
SNb_group7 11 0.98 2.3435 2.22 5.11 2.09 4.67405 11 57 2.45 2.36 0.76119403 0.64 1.21 0.551282051 0.7 2 3 1 0.62 1.179 2.34 1.9995 0.091626826 0.689655172 0.398550725 3.32 0.689655172 0.9 21 11
CuSn_group7 3 0.06 0.9289 0.18 4.39 1.93 4.12815 15 79 2.8 2.58 0.8297872340000001 0.48 1.4 0.971830986 0.04 1 3 1 0.8 0.026000000000000002 1.48 1.837 0.147856211 0.931034483 0.9215686270000001 0.32 0.931034483 0.2 25 8
SCo_group7 7 0.7 2.3482 1.92 5.26 2.23 4.6717 15 43 2.35 2.18 0.879310345 0.28 0.97 0.796296296 0.22 1 3 1 0.93 0.7490000000000001 2.185 2.2145 0.194445968 0.740740741 0.544554455 1.84 0.740740741 0.7 25 10
BaPt_group7 8 1.39 3.2509 3.2 4.0 1.585 6.09535 12 134 3.5 3.28 0.656565657 1.36 2.23 0.496644295 1.5 0 2 2 0.83 0.8390000000000001 1.495 1.3005 0.158210251 0.627906977 0.793650794 1.4040000000000001 0.627906977 1.6 12 6
NbSb_group7 10 0.45 1.493 0.85 4.425 1.825 4.2488 10 92 2.9 2.74 0.957142857 0.12 1.68 0.8666666670000001 0.24 0 3 1 0.11 0.574 2.085 1.6969999999999998 0.0030204290000000003 1.0 0.6394927539999999 1.99 1.0 0.0 20 10
SV_group7 11 0.95 2.6437 2.62 4.91 2.105 4.52395 11 39 2.35 2.24 0.836065574 0.4 1.11 0.6323529410000001 0.5 1 3 1 0.43 1.0590000000000002 2.435 2.0595 0.045172897999999996 0.740740741 0.452674897 2.66 0.740740741 0.7 21 10
RhTe_group7 7 0.18 1.7156 1.19 4.895 2.19 4.584 15 97 2.75 2.61 0.919117647 0.22 1.92 0.72972973 0.6 0 3 1 0.39 0.598 2.185 1.859 0.037311127 0.9642857140000001 0.662698413 1.7 0.9642857140000001 0.1 25 10
STi_group7 12 1.04 2.7099 2.77 4.835 2.06 4.49085 10 38 2.4 2.34 0.772727273 0.6 1.18 0.573333333 0.64 1 3 1 0.79 1.209 2.255 1.9845 0.144462198 0.7142857140000001 0.426356589 2.96 0.7142857140000001 0.8 20 10
ScTe_group7 13 0.74 2.369 2.15 4.415 1.73 4.2573 9 73 3.0 2.8 0.944444444 0.16 2.0 0.8018018020000001 0.44 1 3 1 0.88 0.968 1.94 1.6740000000000002 0.17601256699999998 0.875 0.607272727 2.16 0.875 0.4 19 9
NiTe_group7 6 0.19 1.8627 1.09 4.945 2.005 4.51045 16 80 2.75 2.51 0.845588235 0.42 1.81 0.630630631 0.82 1 3 1 0.62 0.278 2.07 2.019 0.091626826 0.9642857140000001 0.766055046 1.02 0.9642857140000001 0.1 26 9
SbPt_group7 5 0.23 2.7255 0.75 5.225 2.165 6.35805 15 129 2.8 2.7 0.9285714290000001 0.2 1.64 0.8222222220000001 0.32 1 3 1 0.23 0.264 2.025 1.8519999999999999 0.013137933999999999 0.931034483 0.653703704 1.87 0.931034483 0.2 25 10
